#Teff logg M_div_H F218W F255W F300W F336W F439W F450W F555W F606W F622W F675W F791W F814W F850LP
3750.0 8.5 -0.5 -9.307608 -8.514667 -5.082875 -4.214463 -3.094079 -2.672306 -1.417606 -0.872362 -0.680170 -0.296038  0.392392  0.430922  0.814827
3750.0 9.0 -0.5 -9.307608 -8.514667 -5.082875 -4.214463 -3.094079 -2.672306 -1.417606 -0.872362 -0.680170 -0.296038  0.392392  0.430922  0.814827
3750.0 9.5 -0.5 -9.307608 -8.514667 -5.082875 -4.214463 -3.094079 -2.672306 -1.417606 -0.872362 -0.680170 -0.296038  0.392392  0.430922  0.814827
4000.0 -4.0 -0.5 -9.592828 -9.793917 -5.966511 -5.140684 -3.638746 -2.758510 -1.360957 -0.791051 -0.598630 -0.228830  0.350889  0.383279  0.744649
4000.0 -3.0 -0.5 -9.592828 -9.793917 -5.966511 -5.140684 -3.638746 -2.758510 -1.360957 -0.791051 -0.598630 -0.228830  0.350889  0.383279  0.744649
4000.0 -2.0 -0.5 -9.592828 -9.793917 -5.966511 -5.140684 -3.638746 -2.758510 -1.360957 -0.791051 -0.598630 -0.228830  0.350889  0.383279  0.744649
4000.0 -1.5 -0.5 -9.592828 -9.793917 -5.966511 -5.140684 -3.638746 -2.758510 -1.360957 -0.791051 -0.598630 -0.228830  0.350889  0.383279  0.744649
4000.0 -1.0 -0.5 -9.592828 -9.793917 -5.966511 -5.140684 -3.638746 -2.758510 -1.360957 -0.791051 -0.598630 -0.228830  0.350889  0.383279  0.744649
4000.0 -0.5 -0.5 -9.550618 -9.635991 -5.840458 -4.999281 -3.421448 -2.602385 -1.294398 -0.759308 -0.573961 -0.222989  0.337615  0.369338  0.723127
4000.0 0.0 -0.5 -9.501816 -9.462827 -5.674742 -4.817925 -3.237211 -2.484112 -1.250680 -0.741175 -0.561906 -0.222426  0.327194  0.358767  0.707443
4000.0 0.5 -0.5 -9.449495 -9.279660 -5.483784 -4.612054 -3.091815 -2.402858 -1.225659 -0.733109 -0.558037 -0.224637  0.319706  0.351451  0.696702
4000.0 1.0 -0.5 -9.397519 -9.095706 -5.293488 -4.409687 -2.982064 -2.352330 -1.214084 -0.731692 -0.558751 -0.228179  0.314440  0.346558  0.689685
4000.0 1.5 -0.5 -9.350377 -8.924022 -5.129074 -4.237377 -2.901795 -2.325263 -1.211317 -0.734120 -0.561462 -0.231979  0.311063  0.343642  0.685628
4000.0 2.0 -0.5 -9.312334 -8.778412 -5.006329 -4.110512 -2.845036 -2.315594 -1.214030 -0.738574 -0.564723 -0.235475  0.309509  0.342533  0.684093
4000.0 2.5 -0.5 -9.285318 -8.665564 -4.929116 -4.031712 -2.806586 -2.318592 -1.219715 -0.743699 -0.567534 -0.238185  0.310208  0.343581  0.685220
4000.0 3.0 -0.5 -9.267748 -8.581335 -4.891786 -3.994374 -2.781752 -2.330348 -1.226279 -0.748247 -0.568959 -0.239371  0.314411  0.347985  0.690003
4000.0 3.5 -0.5 -9.251184 -8.498133 -4.876116 -3.980473 -2.768647 -2.346521 -1.230825 -0.748560 -0.565924 -0.234668  0.326893  0.360549  0.702921
4000.0 4.0 -0.5 -9.209441 -8.334498 -4.834504 -3.944058 -2.765576 -2.351368 -1.222589 -0.730173 -0.546086 -0.207209  0.360985  0.394690  0.735948
4000.0 4.5 -0.5 -9.141229 -8.101326 -4.750962 -3.866282 -2.748776 -2.335622 -1.200005 -0.698633 -0.514447 -0.168201  0.402591  0.436178  0.774646
4000.0 5.0 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4000.0 5.5 -0.5 -9.032986 -7.759630 -4.655272 -3.778415 -2.741873 -2.337757 -1.178762 -0.666450 -0.480031 -0.126217  0.452809  0.486284  0.820631
4000.0 6.0 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4000.0 6.5 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4000.0 7.0 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4000.0 7.5 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4000.0 8.0 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4000.0 8.5 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4000.0 9.0 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4000.0 9.5 -0.5 -9.081909 -7.906647 -4.683353 -3.802588 -2.733729 -2.325682 -1.182268 -0.675325 -0.490382 -0.140014  0.433600  0.467050  0.803071
4250.0 -4.0 -0.5 -9.369287 -9.077437 -5.465187 -4.604992 -3.135385 -2.372263 -1.106918 -0.587091 -0.405849 -0.065061  0.452763  0.480059  0.794467
4250.0 -3.0 -0.5 -9.369287 -9.077437 -5.465187 -4.604992 -3.135385 -2.372263 -1.106918 -0.587091 -0.405849 -0.065061  0.452763  0.480059  0.794467
4250.0 -2.0 -0.5 -9.369287 -9.077437 -5.465187 -4.604992 -3.135385 -2.372263 -1.106918 -0.587091 -0.405849 -0.065061  0.452763  0.480059  0.794467
4250.0 -1.5 -0.5 -9.369287 -9.077437 -5.465187 -4.604992 -3.135385 -2.372263 -1.106918 -0.587091 -0.405849 -0.065061  0.452763  0.480059  0.794467
4250.0 -1.0 -0.5 -9.369287 -9.077437 -5.465187 -4.604992 -3.135385 -2.372263 -1.106918 -0.587091 -0.405849 -0.065061  0.452763  0.480059  0.794467
4250.0 -0.5 -0.5 -9.312309 -8.888059 -5.302836 -4.432059 -2.945162 -2.231566 -1.046623 -0.560100 -0.385808 -0.064967  0.433812  0.460237  0.769124
4250.0 0.0 -0.5 -9.242553 -8.658621 -5.097353 -4.216779 -2.782473 -2.119530 -1.004963 -0.544300 -0.376508 -0.068853  0.418639  0.444748  0.750317
4250.0 0.5 -0.5 -9.163966 -8.398168 -4.869954 -3.981962 -2.653746 -2.037886 -0.979992 -0.537485 -0.374892 -0.074629  0.407157  0.433304  0.736827
4250.0 1.0 -0.5 -9.080898 -8.120159 -4.647202 -3.755987 -2.555912 -1.982224 -0.967179 -0.536584 -0.377509 -0.080934  0.398661  0.425077  0.727347
4250.0 1.5 -0.5 -8.999672 -7.849919 -4.452132 -3.561809 -2.483132 -1.947351 -0.962865 -0.539242 -0.381953 -0.086717  0.392572  0.419404  0.720879
4250.0 2.0 -0.5 -8.929092 -7.621710 -4.300797 -3.413271 -2.430955 -1.929797 -0.964393 -0.543706 -0.386437 -0.091157  0.388831  0.416152  0.717141
4250.0 2.5 -0.5 -8.877767 -7.464412 -4.201375 -3.315492 -2.395015 -1.925262 -0.968919 -0.548389 -0.389681 -0.093854  0.387031  0.414854  0.715525
4250.0 3.0 -0.5 -8.851475 -7.391206 -4.157032 -3.269587 -2.373632 -1.932002 -0.975153 -0.552383 -0.390934 -0.094269  0.387417  0.415686  0.716021
4250.0 3.5 -0.5 -8.850077 -7.394808 -4.166056 -3.274155 -2.365975 -1.949080 -0.982188 -0.555047 -0.389680 -0.092024  0.390470  0.419088  0.718951
4250.0 4.0 -0.5 -8.864419 -7.439801 -4.218670 -3.322803 -2.372240 -1.976343 -0.989664 -0.555503 -0.385229 -0.085732  0.398630  0.427471  0.726661
4250.0 4.5 -0.5 -8.848327 -7.376776 -4.257495 -3.368062 -2.390106 -2.002706 -0.994104 -0.548717 -0.374917 -0.068744  0.422237  0.451216  0.750259
4250.0 5.0 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4250.0 5.5 -0.5 -8.680976 -6.996723 -4.209820 -3.345329 -2.400405 -2.020439 -0.983973 -0.519417 -0.342270 -0.022443  0.480024  0.508953  0.806410
4250.0 6.0 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4250.0 6.5 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4250.0 7.0 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4250.0 7.5 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4250.0 8.0 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4250.0 8.5 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4250.0 9.0 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4250.0 9.5 -0.5 -8.781581 -7.188790 -4.239973 -3.364113 -2.398131 -2.012898 -0.988975 -0.532298 -0.356835 -0.042350  0.455627  0.484592  0.782974
4500.0 -4.0 -0.5 -8.904775 -7.615217 -4.506539 -3.647713 -2.390349 -1.824054 -0.821132 -0.401250 -0.244632  0.040235  0.482932  0.505600  0.774480
4500.0 -3.0 -0.5 -8.904775 -7.615217 -4.506539 -3.647713 -2.390349 -1.824054 -0.821132 -0.401250 -0.244632  0.040235  0.482932  0.505600  0.774480
4500.0 -2.0 -0.5 -8.904775 -7.615217 -4.506539 -3.647713 -2.390349 -1.824054 -0.821132 -0.401250 -0.244632  0.040235  0.482932  0.505600  0.774480
4500.0 -1.5 -0.5 -8.904775 -7.615217 -4.506539 -3.647713 -2.390349 -1.824054 -0.821132 -0.401250 -0.244632  0.040235  0.482932  0.505600  0.774480
4500.0 -1.0 -0.5 -8.904775 -7.615217 -4.506539 -3.647713 -2.390349 -1.824054 -0.821132 -0.401250 -0.244632  0.040235  0.482932  0.505600  0.774480
4500.0 -0.5 -0.5 -8.904775 -7.615217 -4.506539 -3.647713 -2.390349 -1.824054 -0.821132 -0.401250 -0.244632  0.040235  0.482932  0.505600  0.774480
4500.0 0.0 -0.5 -8.904775 -7.615217 -4.506539 -3.647713 -2.390349 -1.824054 -0.821132 -0.401250 -0.244632  0.040235  0.482932  0.505600  0.774480
4500.0 0.5 -0.5 -8.791807 -7.321291 -4.270828 -3.411394 -2.282555 -1.752894 -0.799352 -0.396576 -0.244805  0.031674  0.467988  0.490412  0.758198
4500.0 1.0 -0.5 -8.668813 -7.005185 -4.047487 -3.193099 -2.201555 -1.702195 -0.787357 -0.396552 -0.248481  0.023125  0.456453  0.478904  0.746404
4500.0 1.5 -0.5 -8.543034 -6.694292 -3.852905 -3.008054 -2.142341 -1.668024 -0.782434 -0.399420 -0.253820  0.015402  0.447759  0.470405  0.737929
4500.0 2.0 -0.5 -8.424422 -6.419784 -3.695974 -2.862281 -2.099181 -1.646304 -0.781970 -0.403727 -0.259430  0.008861  0.441362  0.464319  0.731980
4500.0 2.5 -0.5 -8.325655 -6.209893 -3.582266 -2.757677 -2.068212 -1.635032 -0.784540 -0.408449 -0.264145  0.004139  0.437182  0.460518  0.728262
4500.0 3.0 -0.5 -8.258445 -6.083822 -3.515812 -2.694777 -2.047025 -1.632470 -0.788564 -0.412440 -0.266811  0.001933  0.435463  0.459196  0.726873
4500.0 3.5 -0.5 -8.229805 -6.048485 -3.499495 -2.674688 -2.035042 -1.638048 -0.793170 -0.415018 -0.266764  0.002683  0.436409  0.460516  0.727909
4500.0 4.0 -0.5 -8.239902 -6.098047 -3.534518 -2.699556 -2.033985 -1.653116 -0.798752 -0.416327 -0.264096  0.006376  0.440012  0.464443  0.731311
4500.0 4.5 -0.5 -8.279297 -6.211582 -3.614408 -2.766218 -2.043819 -1.677944 -0.805009 -0.415702 -0.258158  0.013965  0.447583  0.472249  0.738215
4500.0 5.0 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 5.5 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 6.0 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 6.5 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 7.0 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 7.5 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 8.0 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 8.5 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 9.0 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4500.0 9.5 -0.5 -8.294070 -6.279360 -3.705681 -2.853545 -2.068679 -1.710729 -0.812627 -0.412196 -0.249510  0.027899  0.465471  0.490305  0.755870
4750.0 -4.0 -0.5 -8.386935 -6.708594 -3.972338 -3.155502 -2.042448 -1.565482 -0.675038 -0.294756 -0.149890  0.113677  0.519825  0.540631  0.781088
4750.0 -3.0 -0.5 -8.386935 -6.708594 -3.972338 -3.155502 -2.042448 -1.565482 -0.675038 -0.294756 -0.149890  0.113677  0.519825  0.540631  0.781088
4750.0 -2.0 -0.5 -8.386935 -6.708594 -3.972338 -3.155502 -2.042448 -1.565482 -0.675038 -0.294756 -0.149890  0.113677  0.519825  0.540631  0.781088
4750.0 -1.5 -0.5 -8.386935 -6.708594 -3.972338 -3.155502 -2.042448 -1.565482 -0.675038 -0.294756 -0.149890  0.113677  0.519825  0.540631  0.781088
4750.0 -1.0 -0.5 -8.386935 -6.708594 -3.972338 -3.155502 -2.042448 -1.565482 -0.675038 -0.294756 -0.149890  0.113677  0.519825  0.540631  0.781088
4750.0 -0.5 -0.5 -8.386935 -6.708594 -3.972338 -3.155502 -2.042448 -1.565482 -0.675038 -0.294756 -0.149890  0.113677  0.519825  0.540631  0.781088
4750.0 0.0 -0.5 -8.386935 -6.708594 -3.972338 -3.155502 -2.042448 -1.565482 -0.675038 -0.294756 -0.149890  0.113677  0.519825  0.540631  0.781088
4750.0 0.5 -0.5 -8.231098 -6.399732 -3.738258 -2.925648 -1.958637 -1.510510 -0.660247 -0.294037 -0.153244  0.102977  0.503299  0.523566  0.762617
4750.0 1.0 -0.5 -8.067402 -6.073087 -3.520182 -2.717961 -1.896005 -1.470989 -0.652376 -0.296252 -0.158578  0.092959  0.490042  0.510044  0.748713
4750.0 1.5 -0.5 -7.905953 -5.758090 -3.332043 -2.544350 -1.851439 -1.444014 -0.649268 -0.300081 -0.164647  0.084110  0.479681  0.499607  0.738434
4750.0 2.0 -0.5 -7.756634 -5.482085 -3.180134 -2.407959 -1.820774 -1.426514 -0.649126 -0.304511 -0.170527  0.076755  0.471817  0.491796  0.730966
4750.0 2.5 -0.5 -7.629009 -5.264638 -3.066537 -2.307529 -1.799669 -1.415774 -0.650482 -0.308657 -0.175347  0.071285  0.466270  0.486389  0.725863
4750.0 3.0 -0.5 -7.530444 -5.116292 -2.992189 -2.241084 -1.784981 -1.410122 -0.652463 -0.312035 -0.178589  0.067880  0.462908  0.483225  0.722857
4750.0 3.5 -0.5 -7.466984 -5.042144 -2.959465 -2.208918 -1.775657 -1.409432 -0.654558 -0.314013 -0.179370  0.067245  0.462142  0.482686  0.722217
4750.0 4.0 -0.5 -7.440476 -5.039125 -2.969304 -2.211609 -1.771514 -1.413959 -0.656615 -0.314372 -0.177375  0.069665  0.464180  0.484958  0.724109
4750.0 4.5 -0.5 -7.450733 -5.099123 -3.021333 -2.250309 -1.773542 -1.424975 -0.659038 -0.313178 -0.172497  0.075321  0.469161  0.490151  0.728599
4750.0 5.0 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 5.5 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 6.0 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 6.5 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 7.0 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 7.5 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 8.0 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 8.5 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 9.0 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
4750.0 9.5 -0.5 -7.495102 -5.209602 -3.112174 -2.324411 -1.783634 -1.444449 -0.662662 -0.310775 -0.164952  0.084261  0.477505  0.498666  0.736132
5000.0 -4.0 -0.5 -7.814313 -6.001502 -3.508506 -2.738754 -1.730879 -1.334614 -0.554547 -0.214084 -0.081210  0.159267  0.530075  0.549366  0.767936
5000.0 -3.0 -0.5 -7.814313 -6.001502 -3.508506 -2.738754 -1.730879 -1.334614 -0.554547 -0.214084 -0.081210  0.159267  0.530075  0.549366  0.767936
5000.0 -2.0 -0.5 -7.814313 -6.001502 -3.508506 -2.738754 -1.730879 -1.334614 -0.554547 -0.214084 -0.081210  0.159267  0.530075  0.549366  0.767936
5000.0 -1.5 -0.5 -7.814313 -6.001502 -3.508506 -2.738754 -1.730879 -1.334614 -0.554547 -0.214084 -0.081210  0.159267  0.530075  0.549366  0.767936
5000.0 -1.0 -0.5 -7.814313 -6.001502 -3.508506 -2.738754 -1.730879 -1.334614 -0.554547 -0.214084 -0.081210  0.159267  0.530075  0.549366  0.767936
5000.0 -0.5 -0.5 -7.814313 -6.001502 -3.508506 -2.738754 -1.730879 -1.334614 -0.554547 -0.214084 -0.081210  0.159267  0.530075  0.549366  0.767936
5000.0 0.0 -0.5 -7.814313 -6.001502 -3.508506 -2.738754 -1.730879 -1.334614 -0.554547 -0.214084 -0.081210  0.159267  0.530075  0.549366  0.767936
5000.0 0.5 -0.5 -7.613302 -5.785151 -3.362260 -2.602903 -1.708817 -1.324414 -0.568970 -0.237290 -0.107397  0.127663  0.495746  0.514480  0.735287
5000.0 1.0 -0.5 -7.421811 -5.373780 -3.085260 -2.334873 -1.632780 -1.273165 -0.547059 -0.223883 -0.096527  0.135686  0.500603  0.518821  0.734289
5000.0 1.5 -0.5 -7.213561 -5.059938 -2.903202 -2.170058 -1.602851 -1.255645 -0.547782 -0.229778 -0.104173  0.125944  0.489761  0.507725  0.722888
5000.0 2.0 -0.5 -7.016579 -4.783276 -2.753074 -2.038073 -1.583615 -1.245109 -0.550041 -0.235397 -0.110907  0.118026  0.481393  0.499225  0.714432
5000.0 2.5 -0.5 -6.847958 -4.562136 -2.637719 -1.938320 -1.572071 -1.239257 -0.552557 -0.240042 -0.116169  0.112143  0.475345  0.493131  0.708493
5000.0 3.0 -0.5 -6.719907 -4.406212 -2.558205 -1.868865 -1.565487 -1.236314 -0.554435 -0.243143 -0.119389  0.108624  0.471660  0.489459  0.704900
5000.0 3.5 -0.5 -6.636067 -4.318430 -2.516107 -1.829299 -1.562452 -1.235539 -0.555257 -0.244368 -0.120163  0.107762  0.470465  0.488316  0.703652
5000.0 4.0 -0.5 -6.590838 -4.291720 -2.510632 -1.818927 -1.561458 -1.236455 -0.554957 -0.243657 -0.118303  0.109698  0.471810  0.489744  0.704735
5000.0 4.5 -0.5 -6.578413 -4.316677 -2.541078 -1.838188 -1.563228 -1.240357 -0.554042 -0.241117 -0.113611  0.114660  0.475911  0.493939  0.708301
5000.0 5.0 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 5.5 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 6.0 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 6.5 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 7.0 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 7.5 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 8.0 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 8.5 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 9.0 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5000.0 9.5 -0.5 -6.595030 -4.382115 -2.604222 -1.885792 -1.567936 -1.248066 -0.553087 -0.237105 -0.106302  0.122554  0.482720  0.500846  0.714290
5250.0 -4.0 -0.5 -6.995505 -5.170570 -2.986262 -2.280159 -1.458996 -1.138317 -0.477694 -0.180542 -0.061551  0.152348  0.488194  0.505394  0.707956
5250.0 -3.0 -0.5 -6.995505 -5.170570 -2.986262 -2.280159 -1.458996 -1.138317 -0.477694 -0.180542 -0.061551  0.152348  0.488194  0.505394  0.707956
5250.0 -2.0 -0.5 -6.995505 -5.170570 -2.986262 -2.280159 -1.458996 -1.138317 -0.477694 -0.180542 -0.061551  0.152348  0.488194  0.505394  0.707956
5250.0 -1.5 -0.5 -6.995505 -5.170570 -2.986262 -2.280159 -1.458996 -1.138317 -0.477694 -0.180542 -0.061551  0.152348  0.488194  0.505394  0.707956
5250.0 -1.0 -0.5 -6.995505 -5.170570 -2.986262 -2.280159 -1.458996 -1.138317 -0.477694 -0.180542 -0.061551  0.152348  0.488194  0.505394  0.707956
5250.0 -0.5 -0.5 -6.995505 -5.170570 -2.986262 -2.280159 -1.458996 -1.138317 -0.477694 -0.180542 -0.061551  0.152348  0.488194  0.505394  0.707956
5250.0 0.0 -0.5 -6.995505 -5.170570 -2.986262 -2.280159 -1.458996 -1.138317 -0.477694 -0.180542 -0.061551  0.152348  0.488194  0.505394  0.707956
5250.0 0.5 -0.5 -6.995505 -5.170570 -2.986262 -2.280159 -1.458996 -1.138317 -0.477694 -0.180542 -0.061551  0.152348  0.488194  0.505394  0.707956
5250.0 1.0 -0.5 -6.773172 -4.792266 -2.728359 -2.030781 -1.404073 -1.101947 -0.463283 -0.171565 -0.054236  0.158498  0.492663  0.509162  0.705334
5250.0 1.5 -0.5 -6.498874 -4.494193 -2.556612 -1.876149 -1.389870 -1.095028 -0.468524 -0.179790 -0.063599  0.148262  0.482394  0.498538  0.693635
5250.0 2.0 -0.5 -6.229737 -4.225003 -2.409190 -1.747523 -1.382134 -1.092154 -0.474073 -0.187275 -0.071834  0.139615  0.474015  0.489930  0.684552
5250.0 2.5 -0.5 -5.997465 -4.002640 -2.290189 -1.645312 -1.379703 -1.092369 -0.479102 -0.193364 -0.078284  0.133064  0.467807  0.483581  0.678025
5250.0 3.0 -0.5 -5.825493 -3.839580 -2.202853 -1.569482 -1.380618 -1.094184 -0.482799 -0.197489 -0.082421  0.129004  0.463937  0.479630  0.673975
5250.0 3.5 -0.5 -5.720532 -3.739685 -2.148997 -1.519809 -1.383119 -1.096262 -0.484426 -0.199184 -0.083819  0.127695  0.462545  0.478196  0.672366
5250.0 4.0 -0.5 -5.675849 -3.700125 -2.129887 -1.497004 -1.386789 -1.098353 -0.483748 -0.198145 -0.082068  0.129535  0.463929  0.479564  0.673365
5250.0 4.5 -0.5 -5.674503 -3.710499 -2.143945 -1.500739 -1.391105 -1.100575 -0.481133 -0.194605 -0.077260  0.134508  0.468121  0.483755  0.676947
5250.0 5.0 -0.5 -5.701053 -3.757246 -2.186971 -1.528836 -1.396121 -1.103620 -0.477224 -0.189015 -0.069669  0.142394  0.474890  0.490531  0.682804
5250.0 5.5 -0.5 -5.701053 -3.757246 -2.186971 -1.528836 -1.396121 -1.103620 -0.477224 -0.189015 -0.069669  0.142394  0.474890  0.490531  0.682804
5250.0 6.0 -0.5 -5.701053 -3.757246 -2.186971 -1.528836 -1.396121 -1.103620 -0.477224 -0.189015 -0.069669  0.142394  0.474890  0.490531  0.682804
5250.0 6.5 -0.5 -5.701053 -3.757246 -2.186971 -1.528836 -1.396121 -1.103620 -0.477224 -0.189015 -0.069669  0.142394  0.474890  0.490531  0.682804
5250.0 7.0 -0.5 -5.701053 -3.757246 -2.186971 -1.528836 -1.396121 -1.103620 -0.477224 -0.189015 -0.069669  0.142394  0.474890  0.490531  0.682804
